Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T004_001,SE_T004_002,SE_T004_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T017_001,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T017_007,SE_T017_008,SE_T017_009,SE_T057_001,SE_T093_001,SE_T094_001,SE_T094_002,SE_T094_003,SE_T118_001,SE_T118_002,SE_T118_003,SE_T118_004,SE_T118_005
"04013816700","14000US04013816700","Census Tract 8167, Maricopa County, Arizona","Census Tract 8167, Maricopa County, Arizona","az","140","00","ACSSF","0004580",,,,,"04","013",,,,"816700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930,1930,1760.202,1.09646531180839,1930,1056,874,1930,201,210,232,83,109,377,327,136,151,19,71,14,1930,1439,123,0,102,0,266,0,540,503,420,83,37,46,37,29,8,86397,597,540,499,41,1930,68,75,143,1787
"04013816800","14000US04013816800","Census Tract 8168, Maricopa County, Arizona","Census Tract 8168, Maricopa County, Arizona","az","140","00","ACSSF","0004581",,,,,"04","013",,,,"816800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504,2504,1007.898,2.4843779198977,2504,1255,1249,2504,307,437,186,105,151,464,378,233,153,65,25,0,2504,1964,8,18,29,0,394,91,646,567,553,14,0,14,79,52,27,76765,852,646,524,122,2504,66,477,543,1961
"04013816900","14000US04013816900","Census Tract 8169, Maricopa County, Arizona","Census Tract 8169, Maricopa County, Arizona","az","140","00","ACSSF","0004582",,,,,"04","013",,,,"816900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286,3286,348.8168,9.42041739189525,3286,1595,1691,3286,435,320,382,226,224,484,573,369,153,112,8,0,3286,2694,67,171,0,0,354,0,849,721,571,150,54,96,128,37,91,89358,938,849,757,92,3258,97,517,614,2644
"04013817000","14000US04013817000","Census Tract 8170, Maricopa County, Arizona","Census Tract 8170, Maricopa County, Arizona","az","140","00","ACSSF","0004583",,,,,"04","013",,,,"817000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081,3081,1026.691,3.00090232078295,3081,1657,1424,3081,326,350,194,228,110,446,422,366,471,145,11,12,3081,2946,10,0,9,0,22,94,917,806,759,47,38,9,111,62,49,119219,1075,917,906,11,3066,175,110,285,2781
"04013817100","14000US04013817100","Census Tract 8171, Maricopa County, Arizona","Census Tract 8171, Maricopa County, Arizona","az","140","00","ACSSF","0004584",,,,,"04","013",,,,"817100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6124,6124,2298.24,2.66464709489001,6124,3026,3098,6124,721,653,554,298,455,1149,1149,614,198,241,33,59,6124,4921,233,0,90,0,825,55,1912,1499,1213,286,100,186,413,150,263,73043,2245,1912,1472,440,6088,483,795,1278,4810
"04013817200","14000US04013817200","Census Tract 8172, Maricopa County, Arizona","Census Tract 8172, Maricopa County, Arizona","az","140","00","ACSSF","0004585",,,,,"04","013",,,,"817200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5843,5843,566.5883,10.3126037649595,5843,3020,2823,5843,530,606,447,455,356,775,901,838,618,196,121,0,5843,4215,176,17,92,0,1135,208,1596,1371,1204,167,102,65,225,157,68,75614,1833,1596,1472,124,5843,182,1479,1661,4182
"04013817300","14000US04013817300","Census Tract 8173, Maricopa County, Arizona","Census Tract 8173, Maricopa County, Arizona","az","140","00","ACSSF","0004586",,,,,"04","013",,,,"817300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,5170,2590.403,1.9958285521014,5170,2331,2839,5170,0,14,0,0,0,30,86,279,1444,2175,839,303,5170,4985,94,0,47,0,44,0,2827,2023,1987,36,0,36,804,195,609,71250,3613,2827,2499,328,5170,148,362,510,4660
"04013817400","14000US04013817400","Census Tract 8174, Maricopa County, Arizona","Census Tract 8174, Maricopa County, Arizona","az","140","00","ACSSF","0004587",,,,,"04","013",,,,"817400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056,3056,3025.3,1.01014792346528,3056,1245,1811,3056,0,11,0,0,0,32,28,223,443,878,1100,341,3056,2990,34,0,15,0,0,17,1973,960,901,59,0,59,1013,257,756,37674,2197,1973,1790,183,3056,88,649,737,2319
"04013817500","14000US04013817500","Census Tract 8175, Maricopa County, Arizona","Census Tract 8175, Maricopa County, Arizona","az","140","00","ACSSF","0004588",,,,,"04","013",,,,"817500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2450,2411.827,1.0158274864594,2450,1044,1406,2450,0,0,0,21,15,17,13,307,431,683,779,184,2450,2356,56,0,0,0,0,38,1465,819,745,74,0,74,646,180,466,47604,2086,1465,1382,83,2450,108,301,409,2041
"04013817600","14000US04013817600","Census Tract 8176, Maricopa County, Arizona","Census Tract 8176, Maricopa County, Arizona","az","140","00","ACSSF","0004589",,,,,"04","013",,,,"817600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973,973,55.96292,17.386512987705,973,489,484,973,44,19,42,61,155,219,28,285,80,28,0,12,973,793,0,0,0,0,180,0,284,177,177,0,0,0,107,49,58,59444,284,284,236,48,954,52,162,214,740
"04013940700","14000US04013940700","Census Tract 9407, Maricopa County, Arizona","Census Tract 9407, Maricopa County, Arizona","az","140","00","ACSSF","0004590",,,,,"04","013",,,,"940700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718,718,4.818268,149.016202391671,718,369,349,718,149,208,0,0,39,183,0,19,14,106,0,0,718,0,0,718,0,0,0,0,73,73,0,73,0,73,0,0,0,47878,73,73,73,0,718,59,659,718,0
"04013941000","14000US04013941000","Census Tract 9410, Maricopa County, Arizona","Census Tract 9410, Maricopa County, Arizona","az","140","00","ACSSF","0004591",,,,,"04","013",,,,"941000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529,2529,21.95034,115.214606399721,2529,1130,1399,2529,321,168,112,194,277,215,356,385,192,35,236,38,2529,59,0,2380,0,0,17,73,503,413,99,314,80,234,90,30,60,17188,607,503,249,254,2152,1332,224,1556,596
"04013941100","14000US04013941100","Census Tract 9411, Maricopa County, Arizona","Census Tract 9411, Maricopa County, Arizona","az","140","00","ACSSF","0004592",,,,,"04","013",,,,"941100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,34.9323996867939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"04013941200","14000US04013941200","Census Tract 9412, Maricopa County, Arizona","Census Tract 9412, Maricopa County, Arizona","az","140","00","ACSSF","0004593",,,,,"04","013",,,,"941200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080,1080,27.98073,38.5979857821735,1080,541,539,1080,106,48,91,84,117,214,135,187,44,38,16,0,1080,44,0,947,24,0,53,12,299,248,89,159,81,78,51,30,21,51157,304,299,206,93,1077,203,212,415,662
"04013941300","14000US04013941300","Census Tract 9413, Maricopa County, Arizona","Census Tract 9413, Maricopa County, Arizona","az","140","00","ACSSF","0004594",,,,,"04","013",,,,"941300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6458,6458,79.17454,81.5666296523382,6458,2888,3570,6458,530,503,451,374,677,645,648,885,647,597,435,66,6458,1877,0,4329,14,0,64,174,2149,1380,812,568,150,418,769,253,516,31892,2618,2149,1559,590,6399,1376,1808,3184,3215
"04013980100","14000US04013980100","Census Tract 9801, Maricopa County, Arizona","Census Tract 9801, Maricopa County, Arizona","az","140","00","ACSSF","0004595",,,,,"04","013",,,,"980100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1124.55499253278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"04013980400","14000US04013980400","Census Tract 9804, Maricopa County, Arizona","Census Tract 9804, Maricopa County, Arizona","az","140","00","ACSSF","0004596",,,,,"04","013",,,,"980400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.51178306617637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"04013980500","14000US04013980500","Census Tract 9805, Maricopa County, Arizona","Census Tract 9805, Maricopa County, Arizona","az","140","00","ACSSF","0004597",,,,,"04","013",,,,"980500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.34582785711748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"04013980600","14000US04013980600","Census Tract 9806, Maricopa County, Arizona","Census Tract 9806, Maricopa County, Arizona","az","140","00","ACSSF","0004598",,,,,"04","013",,,,"980600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.82719070513068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"04013980700","14000US04013980700","Census Tract 9807, Maricopa County, Arizona","Census Tract 9807, Maricopa County, Arizona","az","140","00","ACSSF","0004599",,,,,"04","013",,,,"980700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46,1.40334,32.7789317942786,46,28,18,46,9,0,0,0,9,10,0,9,9,0,0,0,46,46,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0,185000,18,18,18,0,46,0,0,0,46
"04021000201","14000US04021000201","Census Tract 2.01, Pinal County, Arizona","Census Tract 2.01, Pinal County, Arizona","az","140","00","ACSSF","0004915",,,,,"04","021",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4971,4971,16.29475,305.067594135571,4971,2487,2484,4971,203,198,171,120,226,394,558,658,1349,849,176,69,4971,4679,0,60,0,0,154,78,2469,1764,1511,253,76,177,705,327,378,55340,3394,2469,2162,307,4971,434,604,1038,3933
"04021000204","14000US04021000204","Census Tract 2.04, Pinal County, Arizona","Census Tract 2.04, Pinal County, Arizona","az","140","00","ACSSF","0004916",,,,,"04","021",,,,"000204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463,4463,435.6988,10.2433154130444,4463,2181,2282,4463,408,470,427,152,118,621,754,569,356,343,183,62,4463,3290,299,29,300,0,292,253,1605,1156,965,191,70,121,449,234,215,67193,2188,1605,1356,249,4463,197,599,796,3667
"04021000205","14000US04021000205","Census Tract 2.05, Pinal County, Arizona","Census Tract 2.05, Pinal County, Arizona","az","140","00","ACSSF","0004917",,,,,"04","021",,,,"000205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10235,10235,5130.858,1.99479302606807,10235,5053,5182,10235,1427,1136,1151,223,970,2574,1220,726,592,158,58,0,10235,7663,568,201,99,9,1573,122,3539,2506,1830,676,207,469,1033,638,395,61137,3953,3539,2819,720,10219,1099,1979,3078,7141
"04021000206","14000US04021000206","Census Tract 2.06, Pinal County, Arizona","Census Tract 2.06, Pinal County, Arizona","az","140","00","ACSSF","0004918",,,,,"04","021",,,,"000206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2973,2973,328.9954,9.03660094178043,2973,1495,1478,2973,277,377,286,200,118,451,729,263,118,65,89,0,2973,2310,75,0,0,0,480,108,908,767,676,91,15,76,141,80,61,56615,1086,908,710,198,2973,18,853,871,2102
"04021000207","14000US04021000207","Census Tract 2.07, Pinal County, Arizona","Census Tract 2.07, Pinal County, Arizona","az","140","00","ACSSF","0004919",,,,,"04","021",,,,"000207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750,8750,81.326,107.591676872634,8750,3903,4847,8750,998,1160,812,344,373,2063,1578,720,357,255,90,0,8750,7053,185,381,0,0,912,219,2876,2507,2035,472,65,407,369,171,198,64533,3213,2876,2619,257,8750,465,1214,1679,7071
"04021000208","14000US04021000208","Census Tract 2.08, Pinal County, Arizona","Census Tract 2.08, Pinal County, Arizona","az","140","00","ACSSF","0004920",,,,,"04","021",,,,"000208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270,1270,50.98938,24.9071501489582,1270,808,462,1270,45,145,111,59,98,228,200,214,41,118,11,0,1270,777,0,48,0,0,443,2,440,327,301,26,11,15,113,57,56,78697,542,440,408,32,1270,34,139,173,1097
"04021000209","14000US04021000209","Census Tract 2.09, Pinal County, Arizona","Census Tract 2.09, Pinal County, Arizona","az","140","00","ACSSF","0004921",,,,,"04","021",,,,"000209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6586,6586,1906.642,3.45423994242444,6586,3295,3291,6586,977,921,371,197,596,1344,1078,634,311,122,35,0,6586,4677,298,137,62,0,818,594,2092,1774,1377,397,125,272,318,130,188,61958,2568,2092,1749,343,6586,418,1765,2183,4403
"04021000210","14000US04021000210","Census Tract 2.10, Pinal County, Arizona","Census Tract 2.10, Pinal County, Arizona","az","140","00","ACSSF","0004922",,,,,"04","021",,,,"000210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7097,7097,1599.604,4.43672403115381,7097,3716,3381,7097,870,791,857,359,620,1381,1312,356,377,174,0,0,7097,5204,655,175,208,208,478,169,2155,1798,1528,270,113,157,357,226,131,64191,2750,2155,1853,302,6965,191,1806,1997,4968
"04021000211","14000US04021000211","Census Tract 2.11, Pinal County, Arizona","Census Tract 2.11, Pinal County, Arizona","az","140","00","ACSSF","0004923",,,,,"04","021",,,,"000211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4184,4184,1994.136,2.09815180610875,4184,2169,2015,4184,505,674,357,188,132,980,696,301,193,87,66,5,4184,3097,117,7,158,0,452,353,1283,1037,732,305,50,255,246,87,159,56719,1786,1283,958,325,4165,450,1020,1470,2695
"04021000212","14000US04021000212","Census Tract 2.12, Pinal County, Arizona","Census Tract 2.12, Pinal County, Arizona","az","140","00","ACSSF","0004924",,,,,"04","021",,,,"000212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4222,4222,975.9609,4.32599301618386,4222,2173,2049,4222,448,418,408,204,572,748,609,305,348,132,9,21,4222,3210,54,101,57,5,612,183,1503,1128,837,291,112,179,375,258,117,69715,1928,1503,1094,409,4210,519,723,1242,2968
"04021000213","14000US04021000213","Census Tract 2.13, Pinal County, Arizona","Census Tract 2.13, Pinal County, Arizona","az","140","00","ACSSF","0004925",,,,,"04","021",,,,"000213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11112,11112,1690.971,6.57137407586444,11112,5371,5741,11112,1294,1176,690,401,532,1929,1869,1178,1163,699,111,70,11112,8313,596,43,546,72,899,643,4174,3108,2654,454,178,276,1066,562,504,61505,5057,4174,3206,968,11054,663,1977,2640,8414
"04021000214","14000US04021000214","Census Tract 2.14, Pinal County, Arizona","Census Tract 2.14, Pinal County, Arizona","az","140","00","ACSSF","0004926",,,,,"04","021",,,,"000214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8819,8819,3326.706,2.65097096974967,8819,4443,4376,8819,1083,965,931,306,492,2245,1269,876,371,162,119,0,8819,6065,667,180,468,0,1055,384,2906,2164,1609,555,214,341,742,305,437,62727,3617,2906,2188,718,8781,778,2243,3021,5760
"04021000215","14000US04021000215","Census Tract 2.15, Pinal County, Arizona","Census Tract 2.15, Pinal County, Arizona","az","140","00","ACSSF","0004927",,,,,"04","021",,,,"000215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507,2507,80.07299,31.3089357942971,2507,1272,1235,2507,218,341,174,36,286,127,359,203,319,370,69,5,2507,2056,0,0,0,0,451,0,807,693,608,85,0,85,114,104,10,60597,860,807,787,20,2507,257,773,1030,1477
"04021000307","14000US04021000307","Census Tract 3.07, Pinal County, Arizona","Census Tract 3.07, Pinal County, Arizona","az","140","00","ACSSF","0004928",,,,,"04","021",,,,"000307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458,2458,239.1478,10.2781634509504,2458,1288,1170,2458,194,66,95,58,296,159,344,442,580,89,100,35,2458,2404,0,24,0,0,0,30,1036,733,580,153,89,64,303,122,181,54583,1250,1036,906,130,2458,164,473,637,1821
"04021000308","14000US04021000308","Census Tract 3.08, Pinal County, Arizona","Census Tract 3.08, Pinal County, Arizona","az","140","00","ACSSF","0004929",,,,,"04","021",,,,"000308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505,4505,3003.434,1.49994980671725,4505,2221,2284,4505,182,92,356,244,165,167,668,551,812,785,362,121,4505,4234,0,49,12,10,104,96,2146,1262,1062,200,103,97,884,392,492,27368,2960,2146,1583,563,4505,860,1462,2322,2183
"04021000309","14000US04021000309","Census Tract 3.09, Pinal County, Arizona","Census Tract 3.09, Pinal County, Arizona","az","140","00","ACSSF","0004930",,,,,"04","021",,,,"000309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3133,3133,2092.034,1.49758531699761,3133,1499,1634,3133,127,174,95,39,131,347,326,454,348,512,468,112,3133,2914,0,47,59,0,10,103,1579,941,770,171,63,108,638,311,327,30847,2159,1579,1334,245,3096,550,643,1193,1903
"04021000310","14000US04021000310","Census Tract 3.10, Pinal County, Arizona","Census Tract 3.10, Pinal County, Arizona","az","140","00","ACSSF","0004931",,,,,"04","021",,,,"000310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041,3041,922.1363,3.29777705533771,3041,1574,1467,3041,159,126,247,124,174,246,206,556,353,415,403,32,3041,2915,11,35,0,0,46,34,1318,843,518,325,224,101,475,168,307,36250,1601,1318,993,325,2996,523,619,1142,1854
"04021000311","14000US04021000311","Census Tract 3.11, Pinal County, Arizona","Census Tract 3.11, Pinal County, Arizona","az","140","00","ACSSF","0004932",,,,,"04","021",,,,"000311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784,2784,434.7945,6.40302464721844,2784,1469,1315,2784,82,76,208,173,94,93,331,800,542,271,96,18,2784,2784,0,0,0,0,0,0,1267,818,751,67,19,48,449,318,131,79217,1341,1267,1241,26,2784,79,111,190,2594
"04021000312","14000US04021000312","Census Tract 3.12, Pinal County, Arizona","Census Tract 3.12, Pinal County, Arizona","az","140","00","ACSSF","0004933",,,,,"04","021",,,,"000312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713,2713,2793.622,0.971140792930315,2713,1441,1272,2713,171,296,173,25,157,638,293,264,298,285,73,40,2713,2233,25,0,33,145,90,187,1235,656,443,213,171,42,579,224,355,42691,1886,1235,886,349,2713,904,525,1429,1284
"04021000313","14000US04021000313","Census Tract 3.13, Pinal County, Arizona","Census Tract 3.13, Pinal County, Arizona","az","140","00","ACSSF","0004934",,,,,"04","021",,,,"000313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3931,3931,3933.808,0.999286097078442,3931,2037,1894,3931,53,214,167,236,355,405,297,523,578,530,450,123,3931,3544,34,4,76,0,209,64,1771,1119,859,260,33,227,652,336,316,34679,2176,1771,1467,304,3849,643,906,1549,2300
"04021000314","14000US04021000314","Census Tract 3.14, Pinal County, Arizona","Census Tract 3.14, Pinal County, Arizona","az","140","00","ACSSF","0004935",,,,,"04","021",,,,"000314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5849,5849,5875.971,0.99541001734371,5849,2795,3054,5849,477,484,276,326,294,550,731,635,529,1092,369,86,5849,4827,244,25,103,0,445,205,2367,1715,1203,512,93,419,652,242,410,46558,3150,2367,1992,375,5849,729,1136,1865,3984
"04021000315","14000US04021000315","Census Tract 3.15, Pinal County, Arizona","Census Tract 3.15, Pinal County, Arizona","az","140","00","ACSSF","0004936",,,,,"04","021",,,,"000315",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4284,4284,2177.542,1.96735621941106,4284,2075,2209,4284,274,226,332,147,380,482,476,825,637,285,187,33,4284,3595,23,198,127,0,206,135,1871,1105,769,336,119,217,766,381,385,44915,2199,1871,1290,581,4259,469,1031,1500,2759
"04021000316","14000US04021000316","Census Tract 3.16, Pinal County, Arizona","Census Tract 3.16, Pinal County, Arizona","az","140","00","ACSSF","0004937",,,,,"04","021",,,,"000316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8174,8174,663.9657,12.310877116033,8174,3915,4259,8174,197,246,321,293,268,296,527,1285,2030,1915,728,68,8174,7809,87,67,37,0,95,79,3826,2848,2615,233,46,187,978,293,685,69836,5181,3826,3538,288,8174,293,1313,1606,6568
"04021000317","14000US04021000317","Census Tract 3.17, Pinal County, Arizona","Census Tract 3.17, Pinal County, Arizona","az","140","00","ACSSF","0004938",,,,,"04","021",,,,"000317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312,2312,1162.72,1.98844164528948,2312,1059,1253,2312,90,26,11,26,12,67,51,23,466,963,509,68,2312,2209,0,0,71,0,17,15,1297,837,767,70,12,58,460,125,335,45069,1836,1297,1266,31,2312,57,449,506,1806
"04021000318","14000US04021000318","Census Tract 3.18, Pinal County, Arizona","Census Tract 3.18, Pinal County, Arizona","az","140","00","ACSSF","0004939",,,,,"04","021",,,,"000318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6304,6304,3101.958,2.03226501435528,6304,2756,3548,6304,466,315,395,134,246,665,674,565,714,939,1058,133,6304,5885,176,0,49,0,47,147,2880,1857,1549,308,112,196,1023,312,711,43092,4109,2880,2583,297,6304,366,1090,1456,4848
"04021000319","14000US04021000319","Census Tract 3.19, Pinal County, Arizona","Census Tract 3.19, Pinal County, Arizona","az","140","00","ACSSF","0004940",,,,,"04","021",,,,"000319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651,1651,44.86942,36.795663918134,1651,791,860,1651,0,0,0,0,0,0,21,74,470,732,354,0,1651,1631,0,0,0,0,20,0,983,660,647,13,13,0,323,131,192,40150,1428,983,899,84,1651,126,315,441,1210
"04021000400","14000US04021000400","Census Tract 4, Pinal County, Arizona","Census Tract 4, Pinal County, Arizona","az","140","00","ACSSF","0004941",,,,,"04","021",,,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829,2829,77.90334,36.3142346605467,2829,1353,1476,2829,97,189,139,128,248,200,276,371,520,288,238,135,2829,2017,0,83,0,0,584,145,1260,874,693,181,39,142,386,208,178,37016,1689,1260,867,393,2829,747,389,1136,1693
"04021000603","14000US04021000603","Census Tract 6.03, Pinal County, Arizona","Census Tract 6.03, Pinal County, Arizona","az","140","00","ACSSF","0004942",,,,,"04","021",,,,"000603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370,4370,1231.518,3.54846701992442,4370,2047,2323,4370,77,92,95,8,104,172,189,360,1251,1593,362,67,4370,4188,17,0,48,0,117,0,2166,1780,1721,59,12,47,386,82,304,72454,2666,2166,1998,168,4370,203,226,429,3941
"04021000604","14000US04021000604","Census Tract 6.04, Pinal County, Arizona","Census Tract 6.04, Pinal County, Arizona","az","140","00","ACSSF","0004943",,,,,"04","021",,,,"000604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635,4635,128.0107,36.2078990327368,4635,2215,2420,4635,0,0,0,0,10,39,47,202,1139,2164,902,132,4635,4607,0,0,28,0,0,0,2628,1943,1900,43,11,32,685,228,457,60000,3179,2628,2612,16,4635,318,304,622,4013
"04021000700","14000US04021000700","Census Tract 7, Pinal County, Arizona","Census Tract 7, Pinal County, Arizona","az","140","00","ACSSF","0004944",,,,,"04","021",,,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377,4377,211.218,20.7226674409302,4377,2237,2140,4377,371,392,353,212,448,635,205,564,679,229,254,35,4377,3098,13,85,0,0,781,400,1665,1192,882,310,88,222,473,256,217,35839,1804,1665,1378,287,4341,1091,1007,2098,2243
"04021000801","14000US04021000801","Census Tract 8.01, Pinal County, Arizona","Census Tract 8.01, Pinal County, Arizona","az","140","00","ACSSF","0004945",,,,,"04","021",,,,"000801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6179,6179,115.7502,53.3821901877538,6179,3119,3060,6179,412,659,493,113,361,780,762,493,525,923,587,71,6179,5192,463,0,48,0,318,158,2350,1789,1497,292,155,137,561,240,321,52009,4081,2350,1820,530,6061,553,866,1419,4642
"04021000802","14000US04021000802","Census Tract 8.02, Pinal County, Arizona","Census Tract 8.02, Pinal County, Arizona","az","140","00","ACSSF","0004946",,,,,"04","021",,,,"000802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4171,4171,4.463279,934.514637133454,4171,2832,1339,4171,187,175,136,278,244,544,808,787,637,244,92,39,4171,2840,145,0,194,576,104,312,1246,822,659,163,8,155,424,314,110,50711,1574,1246,1002,244,2923,257,846,1103,1820
